Unnamed: 0,Year,District,IPC,Children,SC,SLL,ST,Women
3567,2020,Ratnagiri,8,39.0,0.0,0,0.0,0.0
3568,2020,Sangli,235,130.0,0.0,15,0.0,0.0
3569,2020,Satara,113,161.0,0.0,215,0.0,0.0
3570,2020,Sindhudurg,3,28.0,0.0,0,0.0,0.0
3571,2020,Wardha,0,102.0,0.0,35,0.0,0.0
3572,2020,Washim,0,58.0,0.0,0,0.0,0.0
3573,2020,Yavatmal,73,122.0,0.0,68,0.0,0.0
3574,2020,Bishnupur,27,14.0,0.0,6,0.0,0.0
3575,2020,Chandel,13,2.0,0.0,0,0.0,0.0
3576,2020,Churachandpur,18,5.0,0.0,0,0.0,0.0
3577,2020,Imphal East,16,11.0,0.0,1,0.0,0.0
3578,2020,Imphal West,64,14.0,0.0,1,0.0,0.0
3579,2020,Senapati,2,3.0,0.0,0,0.0,0.0
3580,2020,Tamenglong,5,0.0,0.0,0,0.0,0.0
3581,2020,Thoubal,29,12.0,0.0,1,0.0,0.0
3582,2020,Ukhrul,5,1.0,0.0,0,0.0,0.0
3590,2020,Aizawl,34,36.0,0.0,1,0.0,0.0
3591,2020,Champhai,8,14.0,0.0,0,0.0,0.0
3592,2020,Kolasib,1,15.0,0.0,0,0.0,0.0
3593,2020,Lawngtlai,8,12.0,0.0,0,0.0,0.0
3594,2020,Lunglei,2,14.0,0.0,1,0.0,0.0
3595,2020,Mamit,0,8.0,0.0,0,0.0,0.0
3596,2020,Saiha,14,3.0,0.0,0,0.0,0.0
3597,2020,Serchhip,3,7.0,0.0,0,0.0,0.0
3601,2020,Dimapur,9,6.0,0.0,3,0.0,0.0
3602,2020,Kiphire,0,0.0,0.0,3,0.0,0.0
3603,2020,Kohima,1,4.0,0.0,1,0.0,0.0
3604,2020,Longleng,0,0.0,0.0,0,0.0,0.0
3605,2020,Mokokchung,8,1.0,0.0,0,0.0,0.0
3606,2020,Mon,1,2.0,0.0,2,0.0,0.0
3607,2020,Peren,8,0.0,0.0,0,0.0,0.0
3608,2020,Phek,6,1.0,0.0,1,0.0,0.0
3609,2020,Tuensang,1,0.0,0.0,0,0.0,0.0
3610,2020,Wokha,6,2.0,0.0,2,0.0,0.0
3611,2020,Zunheboto,0,2.0,0.0,0,0.0,0.0
3612,2020,Angul,0,91.0,0.0,0,0.0,0.0
3613,2020,Balasore,682,123.0,0.0,0,0.0,0.0
3614,2020,Bhadrak,0,94.0,0.0,0,0.0,0.0
3615,2020,Boudh,0,23.0,0.0,0,0.0,0.0
3616,2020,Cuttack,0,42.0,0.0,0,0.0,0.0
3617,2020,Dhenkanal,150,100.0,0.0,0,0.0,0.0
3618,2020,Gajapati,0,50.0,0.0,0,0.0,0.0
3619,2020,Ganjam,0,85.0,0.0,0,0.0,0.0
3620,2020,Jagatsinghpur,0,64.0,0.0,0,0.0,0.0
3621,2020,Jajpur,0,132.0,0.0,0,0.0,0.0
3622,2020,Jharsuguda,0,48.0,0.0,0,0.0,0.0
3623,2020,Kalahandi,0,70.0,0.0,0,0.0,0.0
3624,2020,Kandhamal,85,43.0,0.0,0,0.0,0.0
3625,2020,Kendrapara,36,88.0,0.0,0,0.0,0.0
3626,2020,Koraput,0,66.0,0.0,0,0.0,0.0
3627,2020,Malkangiri,0,58.0,0.0,0,0.0,0.0
3628,2020,Mayurbhanj,0,147.0,0.0,5,0.0,3.0
3629,2020,Nayagarh,600,61.0,0.0,0,0.0,0.0
3630,2020,Nabarangpur,0,106.0,0.0,1,0.0,0.0
3631,2020,Nuapada,0,24.0,0.0,0,0.0,0.0
3632,2020,Puri,0,78.0,0.0,0,0.0,0.0
3633,2020,Rayagada,446,77.0,0.0,67,0.0,0.0
3634,2020,Sambalpur,0,67.0,0.0,0,0.0,0.0
3635,2020,Barnala,235,15.0,0.0,22,0.0,0.0
3636,2020,Bathinda,104,41.0,0.0,95,0.0,0.0
3637,2020,Faridkot,88,17.0,0.0,110,0.0,0.0
3638,2020,Fatehgarh Sahib,31,17.0,0.0,0,0.0,0.0
3639,2020,Fazilka,63,65.0,0.0,14,0.0,0.0
3640,2020,Gurdaspur,24,14.0,0.0,12,0.0,0.0
3641,2020,Hoshiarpur,61,25.0,0.0,62,0.0,0.0
3642,2020,Kapurthala,212,27.0,0.0,82,0.0,0.0
3643,2020,Mansa,17,34.0,0.0,22,0.0,0.0
3644,2020,Moga,35,24.0,0.0,104,0.0,0.0
3645,2020,Muktsar,21,29.0,0.0,71,0.0,0.0
3646,2020,Pathankot,12,21.0,0.0,225,0.0,0.0
3647,2020,Patiala,209,45.0,0.0,14,0.0,0.0
3648,2020,Sangrur,146,0.0,0.0,72,0.0,0.0
3649,2020,Tarn Taran,198,33.0,0.0,4,0.0,0.0
3650,2020,Ajmer,57,18.0,0.0,159,0.0,0.0
3651,2020,Alwar,0,0.0,0.0,45,0.0,0.0
3652,2020,Banswara,197,28.0,0.0,306,0.0,0.0
3653,2020,Baran,94,1.0,0.0,4,0.0,0.0
3654,2020,Barmer,9,6.0,0.0,34,0.0,0.0
3655,2020,Bharatpur,5373,124.0,0.0,103,0.0,0.0
3656,2020,Bhilwara,102,11.0,0.0,117,0.0,0.0
3657,2020,Bikaner,1565,26.0,0.0,473,0.0,0.0
3658,2020,Bundi,354,21.0,0.0,598,0.0,0.0
3659,2020,Chittorgarh,687,8.0,0.0,379,0.0,0.0
3660,2020,Churu,1273,0.0,0.0,119,0.0,0.0
3661,2020,Dausa,1477,4.0,0.0,542,0.0,0.0
3662,2020,Dholpur,1026,23.0,0.0,85,0.0,0.0
3663,2020,Dungarpur,154,53.0,0.0,127,0.0,0.0
3664,2020,Hanumangarh,844,12.0,0.0,188,0.0,0.0
3665,2020,Jaipur Rural,1653,30.0,0.0,162,0.0,0.0
3666,2020,Jaisalmer,128,10.0,0.0,46,0.0,0.0
3667,2020,Jalore,0,6.0,0.0,64,0.0,0.0
3668,2020,Jhalawar,31,33.0,0.0,5,0.0,0.0
3669,2020,Jhunjhunu,1116,0.0,0.0,858,0.0,0.0
3670,2020,Jodhpur Rural,371,2.0,0.0,30,0.0,0.0
3671,2020,Karauli,2648,0.0,0.0,217,0.0,0.0
3672,2020,Nagaur,854,21.0,0.0,303,0.0,0.0
3673,2020,Pali,2205,22.0,0.0,67,0.0,0.0
3674,2020,Pratapgarh,234,24.0,0.0,11,0.0,0.0
3706,2020,Rajsamand,23,7.0,0.0,0,0.0,0.0
3707,2020,Sawai Madhopur,1761,18.0,0.0,178,0.0,0.0
3708,2020,Sikar,2794,7.0,0.0,135,0.0,0.0
3709,2020,Sirohi,394,68.0,0.0,1,0.0,0.0
3710,2020,Tonk,724,6.0,0.0,18,0.0,0.0
3711,2020,Udaipur,436,77.0,0.0,130,0.0,0.0
3712,2020,Ariyalur,6324,40.0,0.0,0,0.0,0.0
3713,2020,Chennai,72029,247.0,0.0,46298,0.0,1.0
3714,2020,Coimbatore,23239,72.0,0.0,229,0.0,0.0
3715,2020,Cuddalore,32498,107.0,0.0,1157,0.0,0.0
3716,2020,Dharmapuri,14181,68.0,0.0,5898,0.0,0.0
3717,2020,Dindigul,32014,112.0,0.0,192,0.0,0.0
3718,2020,Erode,4668,85.0,0.0,6396,0.0,0.0
3719,2020,Kanchipuram,19146,41.0,0.0,87,0.0,0.0
3720,2020,Kanyakumari,40,102.0,0.0,7992,0.0,0.0
3721,2020,Karur,5569,32.0,0.0,0,0.0,0.0
3722,2020,Krishnagiri,15248,50.0,0.0,23,0.0,0.0
3723,2020,Madurai,50112,138.0,0.0,104,0.0,0.0
3724,2020,Nagapattinam,20788,66.0,0.0,0,0.0,0.0
3725,2020,Namakkal,5833,70.0,0.0,9121,0.0,0.0
3726,2020,Nilgiris,9015,63.0,0.0,278,0.0,1.0
3727,2020,Perambalur,6949,39.0,0.0,0,0.0,0.0
3728,2020,Salem,7547,90.0,0.0,0,0.0,0.0
3729,2020,Thanjavur,37488,62.0,0.0,0,0.0,0.0
3730,2020,Theni,28957,104.0,0.0,48,0.0,0.0
3731,2020,Thoothukudi,9840,131.0,0.0,451,0.0,0.0
3732,2020,Tiruppur,24630,58.0,0.0,0,0.0,0.0
3733,2020,Vellore,19925,62.0,0.0,393,0.0,0.0
3734,2020,Virudhunagar,9782,75.0,1.0,3339,0.0,0.0
3739,2020,Adilabad,31,42.0,0.0,11,0.0,0.0
3740,2020,Bhadradri Kothagudem,490,145.0,0.0,30,0.0,0.0
3741,2020,Kamareddy ,86,37.0,0.0,6,0.0,0.0
3742,2020,Mahabubabad,36,57.0,0.0,4,0.0,0.0
3743,2020,Medak,559,31.0,0.0,37,0.0,0.0
3744,2020,Nagarkurnool,1267,43.0,0.0,17,0.0,0.0
3745,2020,Nalgonda,1567,114.0,0.0,16,0.0,0.0
3746,2020,Nirmal,32,18.0,0.0,12,0.0,0.0
3747,2020,Sangareddy,915,26.0,0.0,17,0.0,0.0
3748,2020,Suryapet,839,64.0,0.0,70,0.0,0.0
3749,2020,Vikarabad,162,96.0,0.0,7,0.0,0.0
3750,2020,Wanaparthy,361,37.0,0.0,22,0.0,0.0
3752,2020,Dhalai,0,14.0,0.0,0,0.0,0.0
3753,2020,Gomati,60,13.0,0.0,4,0.0,0.0
3754,2020,Unakoti,47,29.0,0.0,1,0.0,0.0
3755,2020,Agra,279,209.0,0.0,1002,0.0,0.0
3756,2020,Aligarh,925,222.0,0.0,230,0.0,0.0
3757,2020,Prayagraj,117,81.0,0.0,175,0.0,0.0
3758,2020,Ambedkar Nagar,16,50.0,0.0,552,0.0,0.0
3759,2020,Amethi,0,61.0,0.0,592,0.0,0.0
3760,2020,Amroha,198,56.0,0.0,503,0.0,0.0
3761,2020,Auraiya,75,65.0,0.0,484,0.0,0.0
3762,2020,Azamgarh,649,115.0,0.0,272,0.0,0.0
3763,2020,Baghpat,897,53.0,0.0,283,0.0,0.0
3764,2020,Bahraich,215,122.0,0.0,222,0.0,0.0
3765,2020,Ballia,40,76.0,0.0,894,0.0,0.0
3798,2020,Banda,104,118.0,0.0,186,0.0,0.0
3799,2020,Barabanki,0,121.0,0.0,420,0.0,0.0
3800,2020,Bareilly,2839,189.0,0.0,20,0.0,0.0
3801,2020,Basti,0,72.0,0.0,558,0.0,0.0
3802,2020,Bijnor,34,112.0,0.0,799,0.0,0.0
3803,2020,Chitrakoot,146,55.0,0.0,97,0.0,0.0
3804,2020,Deoria,0,26.0,0.0,0,0.0,0.0
3805,2020,Etah,42,53.0,0.0,795,0.0,0.0
3806,2020,Etawah,12,53.0,0.0,1169,0.0,0.0
3807,2020,Ayodhya,62,71.0,0.0,729,0.0,0.0
3808,2020,Fatehpur,187,96.0,0.0,199,0.0,0.0
3809,2020,Firozabad,932,89.0,0.0,0,0.0,0.0
3810,2020,Ghaziabad,292,118.0,0.0,2801,0.0,0.0
3811,2020,Ghazipur,535,145.0,0.0,180,0.0,0.0
3812,2020,Gonda,0,106.0,0.0,371,0.0,0.0
3813,2020,Gorakhpur,0,0.0,0.0,10111,0.0,0.0
3846,2020,Hapur,48,0.0,0.0,20,0.0,0.0
3847,2020,Hardoi,234,0.0,0.0,0,0.0,0.0
3848,2020,Hathras,923,14.0,0.0,89,0.0,0.0
3849,2020,Jalaun,827,50.0,0.0,0,0.0,0.0
3850,2020,Jaunpur,258,96.0,0.0,647,0.0,0.0
3851,2020,Jhansi,499,72.0,0.0,1488,0.0,0.0
3852,2020,Kannauj,1000,72.0,0.0,352,0.0,0.0
3853,2020,Kanpur Dehat,514,88.0,0.0,3360,0.0,0.0
3854,2020,Kanpur Nagar,1887,208.0,0.0,8524,0.0,0.0
3855,2020,Kasganj,1197,74.0,0.0,30,0.0,0.0
3856,2020,Kaushambi,1410,60.0,0.0,887,0.0,0.0
3857,2020,Kushi Nagar,0,69.0,0.0,1515,0.0,0.0
3858,2020,Lalitpur,351,30.0,0.0,32,0.0,0.0
3859,2020,Maharajganj,313,240.0,0.0,0,0.0,0.0
3860,2020,Mahoba,14,54.0,0.0,18,0.0,0.0
3861,2020,Mainpuri,36,94.0,0.0,490,0.0,0.0
3862,2020,Mathura,3230,173.0,0.0,147,0.0,0.0
3863,2020,Mau,2235,88.0,0.0,123,0.0,0.0
3864,2020,Meerut,270,74.0,0.0,108,0.0,0.0
3865,2020,Mirzapur,238,65.0,0.0,480,0.0,0.0
3866,2020,Moradabad,867,146.0,0.0,2407,0.0,0.0
3867,2020,Muzaffarnagar,431,68.0,0.0,299,0.0,0.0
3868,2020,Pilibhit,385,86.0,0.0,556,0.0,0.0
3901,2020,Rampur,60,72.0,0.0,521,0.0,0.0
3902,2020,Saharanpur,237,120.0,0.0,1151,0.0,0.0
3903,2020,Sambhal,112,73.0,0.0,267,0.0,0.0
3904,2020,Sant Kabirnagar,41,44.0,0.0,225,0.0,0.0
3905,2020,Shahjahanpur,658,110.0,0.0,873,0.0,0.0
3906,2020,Shamli,259,63.0,0.0,550,0.0,0.0
3907,2020,Sitapur,0,233.0,0.0,502,0.0,0.0
3908,2020,Sonbhadra,174,102.0,0.0,0,0.0,0.0
3909,2020,Bhadohi,33,2.0,0.0,258,0.0,0.0
3910,2020,Sultanpur,20,74.0,0.0,541,0.0,0.0
3911,2020,Unnao,0,158.0,0.0,0,0.0,0.0
3912,2020,Varanasi,666,146.0,0.0,147,0.0,0.0
3913,2020,Almora,49,9.0,0.0,3,0.0,0.0
3914,2020,Bageshwar,121,13.0,0.0,0,0.0,0.0
3915,2020,Chamoli,7,2.0,0.0,38,0.0,0.0
3916,2020,Champawat,5,11.0,0.0,0,0.0,0.0
3917,2020,Dehradun,33,152.0,0.0,25,0.0,0.0
3918,2020,Haridwar,1403,150.0,0.0,3295,0.0,0.0
3919,2020,Nainital,664,74.0,0.0,23598,0.0,0.0
3920,2020,Pithoragarh,122,15.0,0.0,2,0.0,0.0
3921,2020,Rudra Prayag,21,5.0,0.0,0,0.0,0.0
3922,2020,Udhamsingh Nagar,1543,167.0,0.0,715,0.0,0.0
3923,2020,Uttarkashi,202,11.0,0.0,98,0.0,0.0
3924,2020,Alipurduar,119,83.0,0.0,251,0.0,0.0
3925,2020,Bankura,86,40.0,0.0,2,0.0,0.0
3926,2020,Birbhum,87,85.0,0.0,35,0.0,0.0
3927,2020,Coochbehar,1459,128.0,0.0,479,0.0,0.0
3928,2020,Dakshin Dinajpur,340,29.0,0.0,0,0.0,0.0
3929,2020,Darjeeling,332,46.0,0.0,158,0.0,0.0
3930,2020,Jalpaiguri,1159,110.0,0.0,263,0.0,0.0
3931,2020,Jhargram,340,29.0,0.0,0,0.0,0.0
3932,2020,Kolkata,1832,215.0,0.0,1461,0.0,0.0
3933,2020,Malda,471,166.0,0.0,121,0.0,0.0
3934,2020,Paschim Medinipur,1327,94.0,0.0,0,0.0,0.0
3935,2020,Purulia,868,49.0,0.0,2,0.0,0.0
3936,2020,Kalimpong,104,23.0,0.0,31,0.0,0.0
3937,2020,Purba Bardhaman,2468,87.0,0.0,18,0.0,0.0
3938,2020,South Andaman,30,46.0,0.0,139,0.0,0.0
3939,2020,Chandigarh,149,11.0,0.0,8,0.0,0.0
3940,2020,Daman,12,11.0,0.0,0,0.0,0.0
3941,2020,Diu,1,1.0,0.0,1,0.0,0.0
3942,2020,New Delhi,38,12.0,0.0,0,0.0,0.0
3943,2020,Shahdara,28,79.0,0.0,1,0.0,0.0
3944,2020,Anantnag,350,19.0,0.0,1,0.0,0.0
3945,2020,Bandipora,0,1.0,0.0,1,0.0,0.0
3946,2020,Baramulla,19,6.0,0.0,0,0.0,0.0
3947,2020,Budgam,0,27.0,0.0,3,0.0,0.0
3948,2020,Doda,24,0.0,0.0,5,0.0,0.0
3949,2020,Ganderbal,6,19.0,0.0,0,0.0,0.0
3950,2020,Jammu,957,20.0,0.0,24,0.0,0.0
3951,2020,Kathua,181,20.0,0.0,0,0.0,0.0
3952,2020,Kishtwar,23,4.0,0.0,2,0.0,0.0
3953,2020,Kulgam,251,11.0,0.0,4,0.0,0.0
3954,2020,Kupwara,66,9.0,0.0,2,0.0,0.0
3955,2020,Poonch,3,12.0,0.0,2,0.0,0.0
3956,2020,Pulwama,0,0.0,0.0,0,0.0,0.0
3957,2020,Rajouri,172,7.0,0.0,168,0.0,0.0
3958,2020,Ramban,51,2.0,0.0,0,0.0,0.0
3959,2020,Reasi,34,3.0,0.0,1,0.0,0.0
3960,2020,Samba,25,6.0,0.0,1,0.0,0.0
3961,2020,Shopian,34,9.0,0.0,1,0.0,0.0
3962,2020,Srinagar,71,8.0,0.0,3,0.0,0.0
3963,2020,Udhampur,26,15.0,3.0,0,0.0,0.0
3964,2020,Kargil,29,0.0,0.0,1,0.0,0.0
3965,2020,Leh,2,0.0,0.0,4,0.0,0.0
3966,2020,Lakshadweep,25,8.0,0.0,4,0.0,0.0
3967,2020,Karaikal,0,0.0,0.0,0,0.0,0.0
3968,2021,Anantapur,710,7.0,0.0,0,0.0,0.0
3969,2021,Chittoor,6531,85.0,0.0,3,0.0,0.0
3970,2021,East Godavari,172,35.0,0.0,674,0.0,0.0
3971,2021,Guntur,558,4.0,0.0,78,0.0,0.0
3972,2021,Krishna,1717,3.0,0.0,323,0.0,0.0
3973,2021,Kurnool,975,26.0,0.0,5,0.0,0.0
3974,2021,Nellore,2350,20.0,0.0,3,0.0,0.0
3975,2021,Srikakulam,464,2.0,0.0,5,0.0,0.0
3976,2021,Visakhapatnam,924,29.0,0.0,6,0.0,0.0
3977,2021,Vizianagaram,1077,35.0,4.0,360,0.0,0.0
3978,2021,West Godavari,5565,138.0,0.0,15,0.0,0.0
3979,2021,Anjaw,5,1.0,0.0,0,0.0,0.0
3980,2021,Changlang,11,0.0,0.0,0,0.0,0.0
3981,2021,Dibang Valley,4,0.0,0.0,0,0.0,0.0
3982,2021,Kurung Kumey,6,2.0,0.0,0,0.0,0.0
3983,2021,Lohit,15,0.0,0.0,2,0.0,0.0
3984,2021,Longding,4,0.0,0.0,0,0.0,0.0
3985,2021,Lower Dibang Valley,5,1.0,0.0,0,0.0,0.0
3986,2021,Tawang,3,0.0,0.0,0,0.0,0.0
3987,2021,Tirap,11,1.0,0.0,0,0.0,0.0
3988,2021,Namsai,4,3.0,0.0,0,0.0,0.0
3989,2021,Siang,1,0.0,0.0,0,0.0,0.0
3990,2021,Kamle,6,0.0,0.0,0,0.0,0.0
3991,2021,Lower Siang,13,0.0,0.0,0,0.0,0.0
3992,2021,Leparada,2,0.0,0.0,0,0.0,0.0
3994,2021,Barpeta,1056,164.0,0.0,42,0.0,0.0
3995,2021,Baksa,11,48.0,0.0,4,0.0,0.0
3996,2021,Bongaigaon,613,92.0,0.0,56,0.0,0.0
3997,2021,Cachar,1298,88.0,0.0,52,0.0,0.0
3998,2021,Chirang,288,59.0,0.0,40,0.0,0.0
3999,2021,Darrang,394,62.0,0.0,9,0.0,0.0
4000,2021,Dhemaji,19,37.0,0.0,9,0.0,0.0
4001,2021,Dhubri,69,139.0,0.0,496,0.0,0.0
4002,2021,Dibrugarh,1241,81.0,0.0,42,0.0,0.0
4003,2021,Goalpara,0,86.0,0.0,0,0.0,0.0
4004,2021,Golaghat,927,52.0,2.0,27,0.0,0.0
4005,2021,Hailakandi,86,61.0,0.0,22,0.0,0.0
4006,2021,Jorhat,595,54.0,0.0,104,0.0,0.0
4007,2021,Karbi Anglong,73,25.0,0.0,8,0.0,0.0
4008,2021,Karimganj,831,48.0,0.0,6,0.0,0.0
4009,2021,Kokrajhar,532,68.0,0.0,125,0.0,0.0
4010,2021,Lakhimpur,24,101.0,0.0,22,0.0,0.0
4011,2021,Morigaon,238,170.0,0.0,45,0.0,0.0
4012,2021,Dima Hasao,16,7.0,0.0,3,0.0,0.0
4013,2021,Nagaon,2002,123.0,0.0,152,0.0,0.0
4014,2021,Nalbari,6,45.0,0.0,14,0.0,0.0
4015,2021,Sonitpur,47,80.0,0.0,30,0.0,0.0
4016,2021,Tinsukia,100,79.0,0.0,7,0.0,0.0
4017,2021,Udalguri,0,45.0,0.0,0,0.0,0.0
4018,2021,Majuli,50,19.0,0.0,2,0.0,0.0
4019,2021,Biswanath,42,26.0,0.0,16,0.0,0.0
4020,2021,Hojai,84,64.0,0.0,2,0.0,0.0
4021,2021,Charaideo,21,39.0,0.0,8,0.0,0.0
4022,2021,Araria,0,42.0,0.0,29,0.0,0.0
4023,2021,Arwal,0,19.0,0.0,0,0.0,0.0
4024,2021,Aurangabad,2,42.0,0.0,38,0.0,0.0
4025,2021,Banka,0,24.0,0.0,5,0.0,0.0
4026,2021,Begusarai,0,21.0,0.0,0,0.0,0.0
4027,2021,Bhagalpur,0,57.0,0.0,2,0.0,0.0
4028,2021,Bhojpur,0,43.0,0.0,0,0.0,0.0
4029,2021,Buxar,0,13.0,0.0,3,0.0,0.0
4030,2021,Darbhanga,10,32.0,0.0,30,0.0,0.0
4031,2021,Gaya,0,62.0,0.0,64,0.0,0.0
4032,2021,Gopalganj,0,13.0,0.0,49,0.0,0.0
4033,2021,Jamui,0,7.0,0.0,0,0.0,0.0
4034,2021,Jehanabad,0,25.0,0.0,0,0.0,0.0
4035,2021,Katihar,0,48.0,0.0,8,0.0,0.0
4036,2021,Khagaria,0,14.0,0.0,1,0.0,0.0
4037,2021,Kishanganj,2,26.0,0.0,111,0.0,0.0
4038,2021,Lakhisarai,0,19.0,0.0,0,0.0,0.0
4039,2021,Madhepura,0,23.0,0.0,11,0.0,0.0
4040,2021,Madhubani,1,64.0,0.0,41,0.0,0.0
4041,2021,Munger,0,20.0,0.0,0,0.0,0.0
4042,2021,Muzaffarpur,0,69.0,0.0,11,0.0,0.0
4043,2021,Nalanda,0,56.0,0.0,2,0.0,0.0
4044,2021,Patna,0,108.0,0.0,1,0.0,0.0
4045,2021,Rohtas,6,40.0,0.0,0,0.0,0.0
4046,2021,Saharsa,0,5.0,0.0,16,0.0,0.0
4047,2021,Samastipur,80,47.0,0.0,24,0.0,0.0
4048,2021,Saran,1,36.0,0.0,35,0.0,0.0
4049,2021,Sheikhpura,0,26.0,0.0,0,0.0,0.0
4050,2021,Sheohar,3,9.0,0.0,4,0.0,0.0
4051,2021,Sitamarhi,23,80.0,0.0,7,0.0,0.0
4052,2021,Siwan,8,28.0,0.0,0,0.0,0.0
4053,2021,Supaul,0,51.0,0.0,14,0.0,0.0
4054,2021,Vaishali,4,42.0,0.0,0,0.0,0.0
4055,2021,Balod,663,86.0,0.0,14,0.0,0.0
4056,2021,Balrampur,640,128.0,0.0,0,0.0,0.0
4088,2021,Bilaspur,0,60.0,0.0,0,0.0,1.0
4120,2021,Dhamtari,799,74.0,0.0,4,0.0,0.0
4121,2021,Durg,0,134.0,0.0,19,0.0,0.0
4122,2021,Jashpur,75,120.0,0.0,102,0.0,0.0
4123,2021,Kabirdham,133,63.0,0.0,11,0.0,0.0
4124,2021,Kanker,386,77.0,0.0,11,0.0,0.0
4125,2021,Kondagaon,190,63.0,0.0,6,0.0,0.0
4126,2021,Korba,417,102.0,0.0,0,0.0,0.0
4127,2021,Koriya,47,103.0,0.0,57,0.0,0.0
4128,2021,Mahasamund,91,46.0,0.0,16,0.0,0.0
4129,2021,Narayanpur,2,24.0,0.0,0,0.0,0.0
4130,2021,Raigarh,832,132.0,0.0,680,0.0,0.0
4131,2021,Raipur,354,254.0,0.0,56,0.0,0.0
4132,2021,Rajnandgaon,24,90.0,0.0,44,0.0,0.0
4133,2021,Sukma,50,10.0,0.0,5,0.0,0.0
4134,2021,Surajpur,22,103.0,0.0,0,0.0,0.0
4135,2021,North Goa,5,5.0,0.0,1,0.0,0.0
4136,2021,South Goa,1,1.0,0.0,11,0.0,0.0
4137,2021,Amreli,1809,49.0,0.0,391,0.0,0.0
4138,2021,Anand,1530,100.0,0.0,170,0.0,0.0
4139,2021,Banaskantha,1154,73.0,0.0,7938,0.0,0.0
4140,2021,Bharuch,1268,64.0,0.0,11253,0.0,0.0
4141,2021,Bhavnagar,5983,78.0,0.0,473,0.0,0.0
4142,2021,Botad,86,35.0,0.0,11,0.0,0.0
4143,2021,Dahod,218,91.0,0.0,2297,0.0,0.0
4144,2021,Dang,0,4.0,0.0,628,0.0,0.0
4145,2021,Gandhinagar,1006,82.0,0.0,163,0.0,0.0
4146,2021,Gir Somnath,891,13.0,0.0,764,0.0,0.0
4147,2021,Jamnagar,4954,32.0,0.0,817,0.0,0.0
4148,2021,Junagadh,440,47.0,0.0,3448,0.0,0.0
4149,2021,Kheda,272,68.0,0.0,320,0.0,0.0
4150,2021,Mahisagar,1845,33.0,0.0,271,0.0,0.0
4151,2021,Mehsana,3722,93.0,0.0,309,0.0,0.0
4152,2021,Morbi,1255,50.0,0.0,107,0.0,0.0
4153,2021,Narmada,490,48.0,0.0,316,0.0,0.0
4154,2021,Navsari,60,19.0,0.0,30,0.0,0.0
4155,2021,Panchmahal,1524,66.0,0.0,753,0.0,0.0
4156,2021,Patan,2339,66.0,0.0,3759,0.0,0.0
4157,2021,Porbandar,4,19.0,0.0,1152,0.0,0.0
4158,2021,Sabarkantha,490,72.0,0.0,8461,0.0,0.0
4159,2021,Surendranagar,65,55.0,0.0,232,0.0,0.0
4160,2021,Tapi,2567,19.0,0.0,282,0.0,0.0
4161,2021,Valsad,1808,48.0,0.0,797,0.0,0.0
4162,2021,Ambala,343,103.0,0.0,161,0.0,0.0
4163,2021,Bhiwani,187,87.0,0.0,44,0.0,0.0
4164,2021,Faridabad,1003,210.0,0.0,65,0.0,0.0
4165,2021,Fatehabad,196,71.0,0.0,26,0.0,0.0
4166,2021,Gurugram,917,207.0,0.0,192,0.0,0.0
4167,2021,Jhajjar,218,80.0,0.0,38,0.0,0.0
4168,2021,Jind,191,92.0,0.0,33,0.0,0.0
4169,2021,Kaithal,11,61.0,0.0,24,0.0,0.0
4170,2021,Karnal,620,164.0,0.0,129,0.0,0.0
4171,2021,Kurukshetra,637,87.0,0.0,62,0.0,0.0
4173,2021,Palwal,509,80.0,0.0,134,0.0,0.0
4174,2021,Panchkula,151,67.0,0.0,14,0.0,0.0
4175,2021,Panipat,1450,165.0,0.0,211,0.0,0.0
4176,2021,Rewari,384,97.0,0.0,108,0.0,0.0
4177,2021,Rohtak,229,113.0,0.0,142,0.0,0.0
4178,2021,Sirsa,272,86.0,0.0,60,0.0,0.0
4179,2021,Sonipat,481,85.0,0.0,112,0.0,0.0
4180,2021,Yamunanagar,191,132.0,0.0,214,0.0,0.0
4181,2021,Charkhi Dadri,41,38.0,0.0,77,0.0,0.0
4214,2021,Chamba,10,0.0,0.0,5,0.0,0.0
4215,2021,Hamirpur,0,0.0,0.0,3,0.0,0.0
4247,2021,Kangra,12,0.0,0.0,7,0.0,0.0
4248,2021,Kinnaur,6,0.0,1.0,3,0.0,0.0
4249,2021,Kullu,16,7.0,0.0,15,0.0,0.0
4250,2021,Mandi,16,7.0,0.0,5,0.0,0.0
4251,2021,Shimla,60,0.0,0.0,12,0.0,0.0
4252,2021,Sirmaur,1,8.0,0.0,1,0.0,0.0
4253,2021,Solan,19,0.0,0.0,0,0.0,0.0
4254,2021,Una,3,5.0,0.0,25,0.0,0.0
4255,2021,Anantnag,8,27.0,0.0,1,0.0,0.0
4256,2021,Bandipora,0,12.0,0.0,3,0.0,0.0
4257,2021,Baramulla,6,10.0,0.0,1,0.0,0.0
4258,2021,Budgam,0,30.0,0.0,5,0.0,0.0
4259,2021,Doda,14,11.0,0.0,3,0.0,0.0
4260,2021,Ganderbal,1,12.0,0.0,2,0.0,0.0
4261,2021,Jammu,688,34.0,0.0,15,0.0,0.0
4262,2021,Kathua,197,17.0,4.0,0,0.0,0.0
4263,2021,Kishtwar,46,5.0,0.0,1,0.0,0.0
4264,2021,Kulgam,165,10.0,0.0,4,0.0,0.0
4265,2021,Kupwara,37,14.0,0.0,7,0.0,0.0
